Shell,W,k / eV,,,,,,,,,,
8.0 eV,?,3.650E-01,2.790E-01,1.210E-01,-5.430E-04,-8.370E-02,-1.340E-01,-1.590E-01,-1.630E-01,-1.520E-01,-1.290E-01,
,?,-5.800E-04,-9.170E-04,-1.400E-03,-1.740E-03,-1.990E-03,-2.180E-03,-2.330E-03,-2.450E-03,-2.560E-03,-2.640E-03,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
